name;description;insee;lat;long
IMP PRE LAFONT;38350 La Valette;38521;44.939953;5.852155
COTES DES FONTS;38740 Valjouffrey;38522;44.863068;6.076014
CHEM DE FONT TURBAT;38740 Valjouffrey;38522;44.863068;6.076014
COMBE DE LA FONT;38470 Vatilieu;38526;45.25;5.416667
FONT EPINE;38470 Vatilieu;38526;45.25;5.416667
FONT EYMOND;38470 Vatilieu;38526;45.25;5.416667
FONT FROIDE;38470 Vatilieu;38536;45.25;5.416667
RTE DE FONT FROIDE;38470 Vatilieu;38536;45.25;5.416667
HAMEAU DE FONT;38250 Villard-de-Lans;38548;45.066667;5.55
DELIORAS ET PRES DE LAFONT;38520 Villard-Notre-Dame;38549;45.016667;6.05
FONTETE;38520 Villard-Notre-Dame;38549;45.016667;6.05
HAMEAU DE LAFONT;38520 Villard-Notre-Dame;38549;45.016667;6.05
SUR LAFONT;38520 Villard-Notre-Dame;38549;45.016667;6.05
RIF DE LA FONT ET COTES;38114 Villard-Reculas;38550;45.1;6.033333
LAFONT;40260 Linxe;40155;43.916667;-1.25
RUE DE LA FONT;40180 Oeyreluy;40207;43.666667;-1.083333
RUE GEORGES LAFONT;40440 Ondres;40209;43.566667;-1.433333
VC 15 SENGUINET A FONT VOLANT;40990 Saint-Paul lès Dax;40279;43.733333;-1.05
PRE DE LA FONT;42380 Aboën;42001;45.416667;4.133333
LA FONT;42130 Ailleux;42002;45.8;3.95
FONTVIEILLE;42130 Ailleux;42002;45.8;3.95
RUE DE LA FONT;42130 Ailleux;42002;45.8;3.95
IMP DE FONTVIEILLE;42130 Ailleux;42002;45.8;3.95
LA FONT DU LOUP;42550 Apinac;42006;45.383333;4
LA FONT DU CHIEN;42370 Arcon;42008;46;3.9
FONT ROYET;42600 Bard;42012;45.583333;4.016667
CHE DE FONT ROYET;42600 Bard;42012;45.583333;4.016667
RUE DE LA GRAND FONT;42600 Bard;42012;45.583333;4.016667
FONT BERTIN;42210 Bellegarde-en-Forez;42013;45.65;4.3
LAFONT;42210 Bellegarde-en-Forez;42013;45.65;4.3
RUE DE LA FONT;42210 Bellegarde-en-Forez;42013;45.65;4.3
CHE DE LA FONT BERTIN;42210 Bellegarde-en-Forez;42013;45.65;4.3
A LAFONT;42670 Belmont-de-la-Loire;42015;46.166667;4.35
CHE DE LAFONT;42670 Belmont-de-la-Loire;42015;46.166667;4.35
A FONTVIEILLE;42560 Boisset-Saint-Priest;42021;45.516667;4.116667
CHE DE FONTVIEILLE;42560 Boisset-Saint-Priest;42021;45.516667;4.116667
FONT DU PIN;42260 Bully;42027;45.933333;4
FONT FREDE;42220 Burdignes;42028;45.266667;4.566667
FONTVIELLE6;42800 Chagnon;42036;45.533333;4.55
FONT MORIN;42920 Chalmazel;42039;45.7;3.85
LOGE DE LA FONTETTE;42920 Chalmazel;42039;45.7;3.85
LA FONTBONNE;42920 Chalmazel;42039;45.7;3.85
LA FONTETE;42920 Chalmazel;42039;45.7;3.85
CHE DE LA FONTBONNE;42920 Chalmazel;42039;45.7;3.85
FONTBELLE BAS;42380 La Chapelle-en-Lafaye;42050;45.466667;3.983333
FONTBELLE HAUT;42380 La Chapelle-en-Lafaye;42050;45.466667;3.983333
LA FONTASSE;42560 Chazelles-sur-Lavieu;42058;45.533333;4
LES FONTASSES;42560 Chazelles-sur-Lavieu;42058;45.533333;4
FONT RIVAUD;42140 Chazelles-sur-Lyon;42059;45.633333;4.383333
FONT SAINT MARTIN;42140 Chazelles-sur-Lyon;42059;45.633333;4.383333
RUE LAFONT;42140 Chazelles-sur-Lyon;42059;45.633333;4.383333
FONT BENITE;42560 Chenereilles;42060;45.483333;4.083333
SUC DE LA FONT;42560 Chenereilles;42060;45.483333;4.083333
FONT DES MOLIERES;42430 Cherier;42061;45.966667;3.916667
FONT GRAND;42430 Cherier;42061;45.966667;3.916667
FONT SERVAS;42430 Cherier;42061;45.966667;3.916667
FONT FROIDE;42114 Chirassimont;42063;45.916667;4.283333
CHE DE FONT FROIDE;42114 Chirassimont;42063;45.916667;4.283333
IMP DE FONT FROIDE;42114 Chirassimont;42063;45.916667;4.283333
LA FONT MIGNOT;42410 Chuyer;42064;45.45;4.7
FONT RIEUX;42410 Chuyer;42064;45.45;4.7
FONT DE L'OR;42110 Cleppé;42066;45.766667;4.183333
FONT SAINT BONNET;42110 Cleppé;42066;45.766667;4.183333
RUE DE LA FONT DE L'OR;42110 Cleppé;42066;45.766667;4.183333
RUE DE LA FONT SAINT BONNET;42110 Cleppé;42066;45.766667;4.183333
FONT NEVOUSE;42220 Colombier;42067;45.337413;4.601789
FONT FROIDE;42123 Cordelle;42070;45.95;4.066667
CHE DE LA FONT BENITE;42123 Cordelle;42070;45.95;4.066667
FONTBELLE;42111 La Côte-en-Couzan;42072;45.783333;3.816667
FONTS BLANCHES;42360 Cottance;42073;45.8;4.3
FONTVIEILLE;42360 Cottance;42073;45.8;4.3
SUR LA FONT;42260 Cremeaux;42076;45.9;3.933333
FONT DES ANES;42260 Cremeaux;42076;45.9;3.933333
FONT PERCIGNON;42260 Cremeaux;42076;45.9;3.933333
FONT MARTIN;42540 Croizet-sur-Gand;42077;45.916667;4.233333
RTE DE LA FONT MARTIN;42540 Croizet-sur-Gand;42077;45.916667;4.233333
CHE DE LA FONT QUATORZE;42540 Croizet-sur-Gand;42077;45.916667;4.233333
BOIS DE FONT CLAIRE;42740 Doizieux;42085;45.416667;4.583333
BOIS DE FONT NOIRE;42740 Doizieux;42085;45.416667;4.583333
FONT CHARBONNIER;42670 Ecoche;42086;46.15;4.3
LA FONT MERLE;42110 Epercieux-Saint-Paul;42088;45.8;4.216667
FONT BONNE;42600 Essertines-en-Châtelneuf;42089;45.616667;4
FONT PERE;42380 Estivareilles;42091;45.416667;4.016667
FONTBONNE;42380 Estivareilles;42091;45.416667;4.016667
FONTVIEILLE;42380 Estivareilles;42091;45.416667;4.016667
FONT DU BUT;42320 Farnay;42093;45.5;4.6
LA FONT QUI PLEUT;42110 Feurs;42094;45.75;4.233333
IMP DE LA FONT QUI PLEUT;42110 Feurs;42094;45.75;4.233333
RUE DE LA FONT QUI PLEUT;42110 Feurs;42094;45.75;4.233333
GRAND FONT;42700 Firminy;42095;45.383333;4.3
RUE DE LA FONT DU LOUP;42700 Firminy;42095;45.383333;4.3
LA FONTVIEILLE;42140 Fontanès;42096;45.55;4.433333
CHE DE LA GRAND FONT;42480 La Fouillouse;42097;45.5;4.316667
CHE DE LA FONT;42470 Fourneaux;42098;45.936869;4.268856
FONT BAISSE;42220 Graix;42101;45.35;4.566667
LA FONT CHAPA;42220 Graix;42101;45.35;4.566667
FONT FROIDE;42140 Grammond;42102;45.566667;4.433333
CHE DE LA GRAND FONT;42140 Grammond;42102;45.566667;4.433333
CHE DE FONTFROIDE;42140 Grammond;42102;45.566667;4.433333
FONT GENTY;42600Grézieux-le-Fromental;42105;45.616667;4.15
LOT FONT CHOVET;42660 Jonzieux;42115;45.316667;4.366667
FONT BLANCHE;42560 Lavieu;42117;45.533333;4.033333
FONT NEUVE;42600 Lézigneux;42122;45.566667;4.066667
FONT VOISIN;42600 Lézigneux;42122;45.566667;4.066667
CHE DE LA FONT;42600 Lézigneux;42122;45.566667;4.066667
IMP DE LA FONTVEILLE;42600 Lézigneux;42122;45.566667;4.066667
RUE FONT FLORA;42420 Lorette;42123;45.516667;4.583333
LA FONTNEUVE;42520 Lupé;42124;45.366667;4.716667
FONT DE LA PEGE;42380 Luriecq;42126;45.45;4.066667
FONT DU LOUP;42380 Luriecq;42126;45.45;4.066667
FONTBONNE;42380 Luriecq;42126;45.45;4.066667
FONTVIEILLE;42380 Luriecq;42126;45.45;4.066667
FONT BACHA;42130 Marcoux;42136;45.716667;4.016667
FONT FOURGON;42130 Marcoux;42136;45.716667;4.016667
FONTS BLACHES;42130 Marcoux;42136;45.716667;4.016667
FONT BERTRAND;42140 Maringes;42138;45.65;4.35
CHE DE LA FONT BERTRAND;42140 Maringes;42138;45.65;4.35
RTE DE LA FONT DU CHIEN;42140 Maringes;42138;45.65;4.35
FONT BAISSE;42660 Marlhes;42139;45.283333;4.4
LA FONT;42560 Marols;42140;45.483333;4.05
MONT FONT GIRON;42380 Montarcher;42146;45.45;4
FONT BONNET;42720 Nandax;42152;46.1;4.166667
CHE FONT FROIDE;42470 Neaux;42153;45.966667;4.183333
IMP DE LA FONT SAINT GRIGNON;42510 Nervieux;42155;45.8;4.15
PREFONT;42590 Neulise;42156;45.9;4.183333
FONT CHENLETTE;42440 Noirétable;42159;45.816667;3.766667
FONTBONNE;42440 Noirétable;42159;45.816667;3.766667
FONTS CLAIRS;42440 Noirétable;42159;45.816667;3.766667
LA FONT;42380 Périgneux;42169;45.433333;4.166667
FONT CHOSSY;42380 Périgneux;42169;45.433333;4.166667
FONT MORTE;42380 Périgneux;42169;45.433333;4.166667
ALL DE LA FONT;42380 Périgneux;42169;45.433333;4.166667
LA FONT DU CERCLE;42110 Pouilly-lès-Feurs;42175;45.8;4.233333
FONT DU LOUP;42600 Pralong;42179;45.666667;4.033333
FONT BELLE;42370 Renaison;42182;46.05;3.933333
FONT MARGUERON;42370 Renaison;42182;46.05;3.933333
LA FONT SAINT PIERRE;42370 Renaison;42182;46.05;3.933333
LES FONTS;42370 Renaison;42182;46.05;3.933333
RUE DE LA FONT SAINT PIERRE;42370 Renaison;42182;46.05;3.933333
LE FONT DE L'ECUELLE;42150 La Ricamarie;42183;45.4;4.366667
LA FONT SAINT PIERRE;42153 Riorges;42184;46.033333;4.033333
IMP DE LA FONTS SAINT PIERRE;42153 Riorges;42184;46.033333;4.033333
RUE FONT JULIEN;42800 Rive-de-Gier;42186;45.533333;4.616667
LA FONT DU LOUP;42230 Roche-la-Molière;42189;45.433333;4.316667
LOT DE FONT CHANA;42520 Roisey;42191;45.387444;4.672265
FONT CHANA;42520 Roisey;42191;45.387444;4.672265
FONT FROIDE;42380 Rozier-Côtes-d'Aurec;42192;45.366667;4.116667
RUE DE LA FONT BARRY;42810 Rozier-en-Donzy;42193;45.8;4.283333
LA FONT FORT;42890 Sail-sous-Couzan;42195;45.733333;3.95
FONT RAMBERT;42110 Saint-Barthélemy-Lestra;42202;45.716667;4.333333
CHE DE FONTVIEILLE;42310 Saint-Bonnet-des-Quarts;42203;46.133333;3.85
FONT CHOREYRE;42460 Arcinges;42207;46.133333;4.283333
FONT COTTIN;42460 Arcinges;42207;46.133333;4.283333
FONT ROZET;42460 Arcinges;42207;46.133333;4.283333
RUE DE LA FONT BENITE;42460 Arcinges;42207;46.133333;4.283333
RUE FONT ROZET;42460 Arcinges;42207;46.133333;4.283333
CHE DE LA FONT COTTIN;42460 Arcinges;42207;46.133333;4.283333
FONT BONNOND;42320 Saint-Christo-en-Jarez;42208;45.55;4.483333
LES FONTASSES;42800 Sainte-Croix-en-Jarez;42210;45.483333;4.65
IMP DE FONT BIZOT;42210 Saint-Cyr-les-Vignes;42214;45.683333;4.3
LA FONT BENITE;42000 Saint-Etienne;42218;45.433333;4.4
FONT FROIDE ROCHETAILLEE;42000 Saint-Etienne;42218;45.433333;4.4
FONT GERBEUX;42000 Saint-Etienne;42218;45.433333;4.4
LA GRAND FONT;42000 Saint-Etienne;42218;45.433333;4.4
AU COMBAT LA FONT BENITE;42000 Saint-Etienne;42218;45.433333;4.4
FONT FROIDE ST VICTOR;42000 Saint-Etienne;42218;45.433333;4.4
PL LOUIS FONTVIEILLE;42000 Saint-Etienne;42218;45.433333;4.4
RTE DU PONT DE FONTE;42130 Saint-Etienne-le-Molard;42219;45.733333;4.083333
LA FONT;42530 Saint-Genest-Lerpt;42223;45.45;4.333333
LA FONT DU NAIS;42660 Saint-Genest-Malifaux;42224;45.333333;4.416667
RUE DE LA FONT DU NAIS;42660 Saint-Genest-Malifaux;42224;45.333333;4.416667
FONT DU LOUP;42990 Saint-Georges-en-Couzan;42227;45.7;3.933333
FONT BARGOT;42370 Saint-Haon-le-Vieux;42233;46.066667;3.916667
FONT DE LA GISE;42370 Saint-Haon-le-Vieux;42233;46.066667;3.916667
FONT DES RENARDS;42370 Saint-Haon-le-Vieux;42233;46.066667;3.916667
FONT RENAUD;42370 Saint-Haon-le-Vieux;42233;46.066667;3.916667
LA FONT RIBETON;42370 Saint-Haon-le-Vieux;42233;46.066667;3.916667
FONT VINCENT;42370 Saint-Haon-le-Vieux;42233;46.066667;3.916667
CHEM DE FONT BARGOT;42370 Saint-Haon-le-Vieux;42233;46.066667;3.916667
CHEM DE FONT RENAUD;42370 Saint-Haon-le-Vieux;42233;46.066667;3.916667
CHEM DE FONT VINCENT;42370 Saint-Haon-le-Vieux;42233;46.066667;3.916667
RUE LOUIS FONTVIEILLE;42650 Saint-Jean-Bonnefonds;42237;45.45;4.45
FONT BAILLET;42440 Saint-Julien-la-Vêtre;42245;45.816667;3.816667
CHE DE FONT BAILLET;42440 Saint-Julien-la-Vêtre;42245;45.816667;3.816667
FONTFROIDE;42110 Saint-Martin-Lestra;42261;45.716667;4.35
LES PRES DE LA FONT;42240 Saint-Maurice-en-Gourgois;42262;45.4;4.183333
FONT DE LA CARTE;42830 Saint-Priest-la-Prugne;42276;45.966667;3.75
LA FONT DES OIES;42830 Saint-Priest-la-Prugne;42276;45.966667;3.75
LA FONT DU PUY;42830 Saint-Priest-la-Prugne;42276;45.966667;3.75
LA FONT POMMIER;42830 Saint-Priest-la-Prugne;42276;45.966667;3.75
CHE DE LA FONT DU PUY;42830 Saint-Priest-la-Prugne;42276;45.966667;3.75
GRAND FONTCHAUD;42170 Saint-Just-Saint-Rambert;42279;45.499020;4.242327
PETIT FONTCHAUD;42170 Saint-Just-Saint-Rambert;42279;45.499020;4.242327
CHE DU PUITS DE LA FONT;42170 Saint-Just-Saint-Rambert;42279;45.499020;4.242327
LA FONT FROIDE;42370 Saint-Rirand;42281;46.066667;3.85
FONT FROIDE OUEST;42370 Saint-Rirand;42281;46.066667;3.85
LES FONTS BLANCHES;42610 Saint-Romain-le-Puy;42285;45.55;4.116667
IMP DES FONTS BLANCHES;42610 Saint-Romain-le-Puy;42285;45.55;4.116667
IMP DE LA FONT;42600 Saint-Thomas-la-Garde;42290;45.566667;4.083333
LA FONT CAMAREY;42990 Sauvain;42298;45.666667;3.9
FONT REYNAUD;42740 La Terrasse-sur-Dorlay;42308;45.45;4.583333
FONTVIEILLE;42740 La Terrasse-sur-Dorlay;42308;45.45;4.583333
LA GRAND FONT;42740 La Terrasse-sur-Dorlay;42308;45.45;4.583333
ALL DE FONT FARASSE;42580 La Tour-en-Jarez;42311;45.483333;4.4
PAS DE LA FONTASSE;42580 La Tour-en-Jarez;42311;45.483333;4.4
FONT BAYARD;42830 La Tuilière;42314;45.941667;3.8
FONT BESSONNE;42830 La Tuilière;42314;45.941667;3.8
FONT PIERRE;42830 La Tuilière;42314;45.941667;3.8
FONT DU LOUP;42320 Valfleury;42320;45.516667;4.5
FONT CHOREYRE;42131 La Valla-en-Gier;42322;45.416667;4.516667
FONT DE ROT;42131 La Valla-en-Gier;42322;45.416667;4.516667
FONT RIBEAU;42590 Vendranges;42325;45.933333;4.133333
RLE DE LA FONT VEAU;42590 Vendranges;42325;45.933333;4.133333
IMP FONT RIBEAU;42590 Vendranges;42325;45.933333;4.133333
IMP DU CHAMP LA FONT;42600 Verrières-en-Forez;42328;45.566667;4
CHE DE LA FONT;42460 Villers;42333;46.116667;4.233333
 FONT BLANC;42780 Violay;42334;45.85;4.35
 FONTBONNE;42780 Violay;42334;45.85;4.35
CHE DE FONTBLANC;42780 Violay;42334;45.85;4.35
RTE DE FONTBONNE;42780 Violay;42334;45.85;4.35
FONT BARROT;42140 Virigneux;42336;45.683333;4.35
FONT BENOITE;42140 Virigneux;42336;45.683333;4.35
FONT CROZE;43150 Alleyrac;43004;44.883333;3.966667
LA COTE DE LAFONT;43580 Alleyras;43005;44.9;3.683333
FONT DU CUIR;43200 Araules;43007;45.083333;4.166667
FONTVIEILLE;43200 Araules;43007;45.083333;4.166667
LES FONTASSES;43200 Araules;43007;45.083333;4.166667
CHEM DE BONNE FONT;43700 Arsac-en-Velay;43010;44.983333;3.95
CHEM DE LA FONT;43700 Arsac-en-Velay;43010;44.983333;3.95
PRE DE LAFONT;43110 Aurec-sur-Loire;43012;45.366667;4.2
FONT MORTE;43390 Azérat;43017;45.366667;3.383333
LA FONTETTE;43390 Azérat;43017;45.366667;3.383333
FONT CONYL;43370 Bains;43018;45.016667;3.766667
FONT DE LA PRADE;43370 Bains;43018;45.016667;3.766667
FONT DU BOIS;43370 Bains;43018;45.016667;3.766667
FONT JEANETTE;43210 Bas-en-Basset;43020;45.3;4.1
LA FONT VIEILLE;43210 Bas-en-Basset;43020;45.3;4.1
RUE SOEUR JEANNE FONTBONNE;43210 Bas-en-Basset;43020;45.3;4.1
FONTBONNE;43200 Beaux;43024;45.183333;4.1
FONT FREYDE;43590 Beauzac;43025;45.25;4.1
CHAMP DE LAFONT;43450 Blesle;43033;45.316667;3.183333
LA FONT BONNE;43450 Blesle;43033;45.316667;3.183333
LA FONT LONG;43450 Blesle;43033;45.316667;3.183333
PRE DE LAFONT;43450 Blesle;43033;45.316667;3.183333
PRAT FONT;43500 Boisset;43034;45.316667;3.983333
FONT L'ACHA;43160 Bonneval;43035;45.316667;3.75
FONT ALLARY;43510 Le Bouchet-Saint-Nicolas;43037;44.883333;3.783333
FONTBONNE;43510 Le Bouchet-Saint-Nicolas;43037;44.883333;3.783333
FONT CROZE;43510 Le Bouchet-Saint-Nicolas;43037;44.883333;3.783333
DERRIERE FONT ALLARY;43510 Le Bouchet-Saint-Nicolas;43037;44.883333;3.783333
LE FONT DE LA TREYE;43370 Le Brignon;43039;44.933333;3.883333
FONT LONGUE;43370 Le Brignon;43039;44.933333;3.883333
LES FONTS NEUVES;43100 Brioude;43040;45.3;3.4
RUE DES FONTS NEUVES;43100 Brioude;43040;45.3;3.4
TRES FONT;43510 Cayres;43042;44.916667;3.8
LAFONT;43270 Céaux-d'Allègre;43043;45.166667;3.733333
LA FONT;43000 Ceyssac;43045;45.033333;3.816667
RUE FONT GIRARD;43160 La Chaise-Dieu;43048;45.316667;3.7
FONTETTE;43300 Chanteuges;43056;45.066667;3.55
LAFONT;43300 Chanteuges;43056;45.066667;3.55
LOU PRAT DE LA FONT;43300 Chanteuges;43056;45.066667;3.55
FONT DE LA BUGE;43160 La Chapelle-Geneste;43059;45.35;3.666667
LES FONTETES;43160 La Chapelle-Geneste;43059;45.35;3.666667
FONT D'AUZAC;43320 Chaspuzac;43062;45.066667;3.733333
CHEM DE LA FONT D'AUZAC;43320 Chaspuzac;43062;45.066667;3.733333
LA FONT DE VEYRE;43440 Chassignolles;43064;45.4;3.5
LA FONT VIEILLE;43440 Chassignolles;43064;45.4;3.5
LES FONTETTES;43440 Chassignolles;43064;45.4;3.5
LES FONTETTES;43430 Chaudeyrolles;43066;44.95;4.25
LES FONTS FROIDES;43160 Cistrières;43073;45.316667;3.616667
PRES DE LA FONT;43160 Connangles;43076;45.3;3.65
BOIS DU FONT;43580 Croisances;43081;44.9;3.6
CHAMP DU FONT;43580 Croisances;43081;44.9;3.6
LES FONTETTES;43580 Croisances;43081;44.9;3.6
LA FONTETTE;43170 Cubelles;43083;45;3.583333
LA FONT DU SERT;43300 Desges;43085;45.016667;3.466667
LOT SOUBRE LA FONT;43000 Espaly-Saint-Marcel;43089;45.05;3.866667
SOUBRE LA FONT;43000 Espaly-Saint-Marcel;43089;45.05;3.866667
FONT URSINE;43170 Esplantas;43090;44.9;3.566667
BELLEFONT;43150 Les Estables;43091;44.908333;4.15
FONT GEALA;43430 Fay-sur-Lignon;43092;44.983333;4.233333
LA FONT DU BEZ;43300 Ferrussac;43094;45.1;3.416667
LA FONT DES PRATS;43230 Frugières-le-Pin;43100;45.266667;3.5
FONT BERNARD;43200 Grazac;43102;45.183333;4.183333
FONTETTES;43230 Josat;43107;45.216667;3.6
LAFONT;43500 Jullianges;43108;45.3;3.783333
LES FONTS;43340 Landos;43111;44.85;3.833333
FONT BONNE;43260 Lantriac;43113;45;4
FONT DE GONET;43260 Lantriac;43113;45;4
CHAMP LA FONT;43200 Lapte;43114;45.183333;4.216667
LA FONT DE L'ARBRE;43150 Laussonne;43115;44.966667;4.05
LES FONTETES;43150 Laussonne;43115;44.966667;4.05
LAFONT;43100 Lavaudieu;43117;45.266667;3.466667
FONT DU GREFFIER;43410 Lempdes-sur-Allagnon;43120;45.385000;3.2721
LA FONT;43410 Léotoing;43121;45.366667;3.233333
FONT REDON;43100 Lubilhac;43125;45.25;3.25
FONT GRIMAT;43210 Malvalette;43127;45.35;4.15
FONT BRUNE;43520 Mazet-Saint-Voy;43130;45.05;4.233333
LA FONTETE;43520 Mazet-Saint-Voy;43130;45.05;4.233333
LA FONT DU FAU;43100 Mercoeur;43133;45.19176;3.29335
LA FAGE FONT DE MERGUE;43580 Monistrol-d'Allier;43136;44.95;3.633333
FONT DE MERGUE;43580 Monistrol-d'Allier;43136;44.95;3.633333
LES GRIS FONT D'AMERGUE;43580 Monistrol-d'Allier;43136;44.95;3.633333
LA FONTASSE;43120 Monistrol-sur-Loire;43137;45.283333;4.166667
CHAMP DE FONTCHAVE;43300 Pinols;43151;45.05;3.416667
LA FONT DU FAUX;43300 Pinols;43151;45.05;3.416667
FONTS HAUTES;43300 Pinols;43151;45.05;3.416667
SERRE DE LA FONT DE FAUX;43300 Pinols;43151;45.05;3.416667
CHE DE FONTBONNE;43000 Le Puy-en-Velay;43157;45.04;3.89
FONTVIEILLE;43290 Raucoules;43159;45.183333;4.3
FONTBONNE;43340 Rauret;43160;44.816667;3.783333
FONT BASSE;43130 Retournac;43162;45.2;4.033333
LA FONTETTE;43130 Retournac;43162;45.2;4.033333
FONT DE BEY;43130 Roche-en-Régnier;43164;45.216667;3.933333
LA FONT DE BOUBEYRE;43100 Saint-Beauzire;43170;45.290715;3.384309
LAFONT;43100 Saint-Beauzire;43170;45.290715;3.384309
LAFONT DU MAZAY;43100 Saint-Beauzire;43170;45.290715;3.384309
PRE LAFONT;43100 Saint-Beauzire;43170;45.290715;3.384309
BOIS DE LA FONT;43140 Saint-Didier-en-Velay;43177;45.3;4.283333
FAUBOURG DE LA FONT;43140 Saint-Didier-en-Velay;43177;45.3;4.283333
FG DE LA FONT;43140 Saint-Didier-en-Velay;43177;45.3;4.283333
FONT BLACHON;43550 Saint-Front;43186;44.983333;4.133333
FONT CROZE;43550 Saint-Front;43186;44.983333;4.133333
FONT FRANCHY;43550 Saint-Front;43186;44.983333;4.133333
FONT GROUZE;43550 Saint-Front;43186;44.983333;4.133333
FONT RENOUX;43550 Saint-Front;43186;44.983333;4.133333
PRE DE LA FONT;43550 Saint-Front;43186;44.983333;4.133333
PRE LAFONT;43550 Saint-Front;43186;44.983333;4.133333
LES VERSINS DE FONT CROUZE;43550 Saint-Front;43186;44.983333;4.133333
FONT ALLIBERT;43340 Saint-Haon;43192;44.85;3.75
FONT DY PRAT;43340 Saint-Haon;43192;44.85;3.75
FONT FAROUZE;43340 Saint-Haon;43192;44.85;3.75
FONT MAGNE;43340 Saint-Haon;43192;44.85;3.75
FONT BONNE;43260 Saint-Julien-Chapteuil;43200;45.033333;4.066667
LA FONT DU LOUP;43260 Saint-Julien-Chapteuil;43200;45.033333;4.066667
FONT PANOUZE;43260 Saint-Julien-Chapteuil;43200;45.033333;4.066667
PRE DE LA FONT;43500 Saint-Julien-d'Ance;43201;45.3;3.916667
PRE DE LA FONT;43300 Saint-Julien-des-Chazes;43202;45.05;3.583333
ZA  LA FONT DU LOUP;43240 Saint-Just-Malmont;43205;45.333333;4.316667
LA FONT DU LOUP;43240 Saint-Just-Malmont;43205;45.333333;4.316667
GARAY DE LA FONT SERVE;43240 Saint-Just-Malmont;43205;45.333333;4.316667
LA FONT D'OUTRE;43100 Saint-Just-près-Brioude;43206;45.233333;3.366667
FONT DES TRAVERSAIRES;43100 Saint-Just-près-Brioude;43206;45.233333;3.366667
FONTARABIE;43620 Saint-Pal-de-Mons;43213;45.233333;4.283333
LAFONT;43620 Saint-Pal-de-Mons;43213;45.233333;4.283333
FONTETTE;43160 Saint-Pal-de-Senouire;43214;45.266667;3.65
LES FONTS DE LOUP;43160 Saint-Pal-de-Senouire;43214;45.266667;3.65
FONT CROZE;43420 Saint-Paul-de-Tartas;43215;44.8;3.9
FONT COURANT;43130 Saint-Pierre-du-Champ;43217;45.248383;3.897455
FONT FREYDE;43260 Saint-Pierre-Eynac;43218;45.05;4.033333
FONT MARTUY;43580 Saint-Préjet-d'Allier;43220;44.916667;3.616667
PRE FONTANNIER;43580 Saint-Préjet-d'Allier;43220;44.916667;3.616667
LA FONTINE;43380 Saint-Privat-du-Dragon;43222;45.183333;3.466667
LA FONT;43600 Sainte-Sigolène;43224;45.233333;4.25
FONTARABIE;43600 Sainte-Sigolène;43224;45.233333;4.25
LE PRAT DE LA FONT;43600 Sainte-Sigolène;43224;45.233333;4.25
LES FONTASSES;43580 Saint-Vénérand;43225;44.866667;3.666667
DERRIERE LA FONT DE FAUX;43440 Saint-Vert;43226;45.366667;3.55
LA FONT DE FAUX;43440 Saint-Vert;43226;45.366667;3.55
SUR LA FONT DE FAUX;43440 Saint-Vert;43226;45.366667;3.55
SOUS LA FONT DE FAUX;43440 Saint-Vert;43226;45.366667;3.55
FONT DU DUC;43320 Saint-Vidal;43229;45.066667;3.783333
FONT CROZE;43150 Salettes;43231;44.864132;3.965007
CHAMP DE LA FONT;43300 Siaugues-Sainte-Marie;43239;45.086529;3.625769
FONT BLANCHE;43300 Siaugues-Sainte-Marie;43239;45.086529;3.625769
LA FONT DY MERLES;43300 Siaugues-Sainte-Marie;43239;45.086529;3.625769
FONT MAURE;43300 Siaugues-Sainte-Marie;43239;45.086529;3.625769
LA FONTETE;43130 Solignac-sous-Roche;43240;45.25;4
FONT DU PRE;43300 Tailhac;43242;45.05;3.466667
FONT BONNE;43170 Thoras;43245;44.866667;3.566667
BOIS DU FONT;43170 Thoras;43245;44.866667;3.566667
CHAMP DU FONT;43170 Thoras;43245;44.866667;3.566667
LES FONTETTES;43170 Thoras;43245;44.866667;3.566667
FONT DU BERGER;43210 Valprivas;43249;45.316667;4.05
LA FONT;43430 Les Vastres;43253;44.989710;4.265192
LA FONT DEL BOS;43430 Les Vastres;43253;44.989710;4.265192
FONT DU BEURRE;43430 Les Vastres;43253;44.989710;4.265192
FONT VIEILLE;43430 Les Vastres;43253;44.989710;4.265192
FONT VIVE;43430 Les Vastres;43253;44.989710;4.265192
FONTBONNE;43430 Les Vastres;43253;44.989710;4.265192
LA FONTETTE;43430 Les Vastres;43253;44.989710;4.265192
PRA DE LA FONT;43430 Les Vastres;43253;44.989710;4.265192
PRA DU FONT;43430 Les Vastres;43253;44.989710;4.265192
PRAY LA FONT;43430 Les Vastres;43253;44.989710;4.265192
LA FONT GRANDE;43170 Venteuges;43256;44.983333;3.516667
FONT CROZE;43320 Vergezac;43257;45.033333;3.716667
FONTETTE;43320 Vergezac;43257;45.033333;3.716667
RUE FONT CROZE;43320 Vergezac;43257;45.033333;3.716667
